id,ph,dissolved_oxygen,electric_conductivity,date,station_point_id
41,5.24,4.06,184.37,2018-07-01 10:36:00,1
42,5.15,3.74,189.32,2018-07-01 10:37:00,1
43,5.11,3.79,185.97,2018-07-01 10:38:00,1
44,5.21,3.98,184.08,2018-07-01 10:39:00,1
45,5.24,3.67,186.20,2018-07-01 10:40:00,1
46,5.34,3.94,187.51,2018-07-01 10:41:00,1
47,5.45,3.79,188.86,2018-07-01 10:42:00,1
48,5.22,3.80,191.70,2018-07-01 10:43:00,1
49,5.40,3.73,186.91,2018-07-01 10:44:00,1
50,5.33,3.90,190.84,2018-07-01 10:45:00,1
51,5.17,3.93,184.29,2018-07-01 10:46:00,1
52,5.43,4.03,189.59,2018-07-01 10:47:00,1
53,5.43,3.86,184.88,2018-07-01 10:48:00,1
54,5.24,3.99,189.62,2018-07-01 10:49:00,1
55,5.15,3.70,188.55,2018-07-01 10:50:00,1
56,5.32,4.05,190.95,2018-07-01 10:51:00,1
57,5.15,3.87,184.41,2018-07-01 10:52:00,1
58,5.11,4.05,188.16,2018-07-01 10:53:00,1
59,5.43,3.95,192.09,2018-07-01 10:54:00,1
60,5.26,3.73,185.17,2018-07-01 10:55:00,1
61,5.19,3.85,190.16,2018-07-01 10:56:00,1
62,5.28,4.01,188.85,2018-07-01 10:57:00,1
63,5.29,4.04,189.35,2018-07-01 10:58:00,1
64,5.33,3.97,189.90,2018-07-01 10:59:00,1
65,5.20,3.86,185.51,2018-07-01 11:00:00,1
66,5.34,4.01,189.75,2018-07-01 11:01:00,1
67,5.35,3.75,186.91,2018-07-01 11:02:00,1
68,5.20,3.94,189.75,2018-07-01 11:03:00,1
69,5.41,3.96,185.52,2018-07-01 11:04:00,1
70,5.31,4.01,190.49,2018-07-01 11:05:00,1
71,5.30,3.95,190.75,2018-07-01 11:06:00,1
72,5.37,3.71,188.05,2018-07-01 11:07:00,1
73,5.10,3.96,191.72,2018-07-01 11:08:00,1
74,5.10,3.87,192.19,2018-07-01 11:09:00,1
75,5.34,3.86,184.45,2018-07-01 11:10:00,1
76,5.36,3.97,189.76,2018-07-01 11:11:00,1
77,5.24,3.87,187.63,2018-07-01 11:12:00,1
78,5.38,3.76,192.31,2018-07-01 11:13:00,1
79,5.39,3.71,189.06,2018-07-01 11:14:00,1
80,5.19,3.88,191.95,2018-07-01 11:15:00,1
81,5.12,3.88,189.60,2018-07-01 11:16:00,1
82,5.10,3.66,188.62,2018-07-01 11:17:00,1
83,5.12,4.07,191.38,2018-07-01 11:18:00,1
84,5.32,4.02,189.48,2018-07-01 11:19:00,1
85,5.11,3.96,190.92,2018-07-01 11:20:00,1
86,5.18,3.75,188.32,2018-07-01 11:21:00,1
87,5.13,3.96,187.70,2018-07-01 11:22:00,1
88,5.41,3.93,187.47,2018-07-01 11:23:00,1
89,5.24,4.05,189.14,2018-07-01 11:24:00,1
90,5.18,3.79,184.59,2018-07-01 11:25:00,1
91,5.18,4.07,185.24,2018-07-01 11:26:00,1
92,5.37,3.70,191.79,2018-07-01 11:27:00,1
93,5.11,3.72,187.52,2018-07-01 11:28:00,1
94,5.41,3.68,192.22,2018-07-01 11:29:00,1
95,5.42,3.99,188.87,2018-07-01 11:30:00,1
96,5.20,3.79,192.00,2018-07-01 11:31:00,1
97,5.35,3.72,186.03,2018-07-01 11:32:00,1
98,5.15,3.98,186.21,2018-07-01 11:33:00,1
99,5.24,3.66,183.79,2018-07-01 11:34:00,1
100,5.22,3.95,189.49,2018-07-01 11:35:00,1
101,5.15,3.70,185.64,2018-07-01 11:36:00,1
102,5.21,3.77,184.25,2018-07-01 11:37:00,1
103,5.18,3.68,187.82,2018-07-01 11:38:00,1
104,5.27,4.01,185.03,2018-07-01 11:39:00,1
105,5.27,3.87,190.51,2018-07-01 11:40:00,1
106,5.28,3.96,184.25,2018-07-01 11:41:00,1
107,5.27,3.76,192.30,2018-07-01 11:42:00,1
108,5.18,3.67,186.75,2018-07-01 11:43:00,1
109,5.33,3.97,189.98,2018-07-01 11:44:00,1
110,5.22,3.86,192.26,2018-07-01 11:45:00,1
111,5.21,4.00,189.66,2018-07-01 11:46:00,1
112,5.44,3.85,188.56,2018-07-01 11:47:00,1
113,5.34,3.76,189.05,2018-07-01 11:48:00,1
114,5.29,4.01,187.54,2018-07-01 11:49:00,1
115,5.16,3.87,186.81,2018-07-01 11:50:00,1
116,5.28,3.98,184.82,2018-07-01 11:51:00,1
117,5.22,3.88,189.00,2018-07-01 11:52:00,1
118,5.34,3.67,186.65,2018-07-01 11:53:00,1
119,5.31,3.84,192.21,2018-07-01 11:54:00,1
120,5.22,3.75,184.22,2018-07-01 11:55:00,1
121,5.15,3.81,189.45,2018-07-01 11:56:00,1
122,5.16,3.97,191.22,2018-07-01 11:57:00,1
123,5.22,3.81,191.94,2018-07-01 11:58:00,1
124,5.19,3.67,192.29,2018-07-01 11:59:00,1
125,5.21,4.02,185.64,2018-07-01 12:00:00,1
126,5.20,3.95,186.45,2018-07-01 12:01:00,1
127,5.37,3.69,190.37,2018-07-01 12:02:00,1
128,5.20,4.01,190.58,2018-07-01 12:03:00,1
129,5.27,3.74,191.69,2018-07-01 12:04:00,1
130,5.13,3.69,189.50,2018-07-01 12:05:00,1
131,5.09,4.01,189.66,2018-07-01 12:06:00,1
132,5.13,3.72,188.34,2018-07-01 12:07:00,1
133,5.09,3.76,189.51,2018-07-01 12:08:00,1
134,5.37,3.84,189.30,2018-07-01 12:09:00,1
135,5.42,3.71,191.22,2018-07-01 12:10:00,1
136,5.27,3.91,183.77,2018-07-01 12:11:00,1
137,5.34,3.88,185.54,2018-07-01 12:12:00,1
138,5.12,3.74,190.63,2018-07-01 12:13:00,1
139,5.26,3.87,188.25,2018-07-01 12:14:00,1
